user_id,videos_json,channel_title,thumbnail_link,view_count,subscriber_count,video_count
UCqEGbs0U5w63gm-lOktz68Q,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Your dad is cool Jesse""}]",RobertGucciTv,https://yt3.ggpht.com/zlph1GPb8cxhw9FRmvlf3KuxH5WhEhmpokoz_khn0yMcekCnYNTLbpnaXixy7Z2RWyrJwmbW=s88-c-k-c0x00ffffff-no-rj,204926293,1010000,412
UC51zGTnMr_hc5fO2g52xe2g,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Your dad\u2019s are just like you""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 1, ""comment"": ""This reminds of the Eric Andre Show, but much better. You\u2019re such a gay duo, I love it. You should get him on, or Theo Von.,.,""}]",Unv3iling the Unknown ,https://yt3.ggpht.com/9ozNe6IFWnX65Jl3O8MpGxvu_-4jAJU4spRD75KKpT-PKR56UCE2kjV_lkdDcYaUVkfBkacixQ=s88-c-k-c0x00ffffff-no-rj,298811,455,145
UCO8kpQxz8pDGEGktVU0doyA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""thats not steves dad the last episode with santa in it is steves real dad""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 1, ""comment"": ""is that santa Steves dad?""}]",Stunpid.,https://yt3.ggpht.com/3YvjY5FZaa1C8K1Naho7z2Y0fUfWRXBFfMy40KtSIkDrSnDVUIaN9ZcF1-_ASohi79kp8lZZAU8=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCcZIhGZ4YJaj43-y0v8nMRA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""i hate stevebert""}]",Faaygo,https://yt3.ggpht.com/iY9t4mf7RKRYFUtKo-RE37RJW2X-t9TsXziLhSMcKCQPqpxAedBBEXoKvhXPIr-JniWAphFHHxc=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCJ16x_qsf9xiEfN72CYJcuA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""like father like son""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 2, ""comment"": ""how are you guys not at 100k average views yet lmao,\nlove the content""}]",♦️Rubii♦️,https://yt3.ggpht.com/UEK8Fq_MQMOptQOuNZVhgEimPkZ7CteABiUiDkDbi7qKHxq97SFbq6ZyVm08lbq7Wf40cEu7xA=s88-c-k-c0x00ffffff-no-rj,17758660,79800,57
UCtB0r3NK6OMN3394dCiX0wA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Yo jesse come on my podcast!!!!""}]",George Peyrouton,https://yt3.ggpht.com/2X9JMgPvvk-SZtfXgwL3Snh5hrm2zWSfpeHtwDQ38afgpNapR163EJHP83SR1-AthRkkkyUn=s88-c-k-c0x00ffffff-no-rj,275374,583,265
UCeVp-uqL4YCH-GcpoBokUyA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Christmas grandpa""}]",2OcAdam,https://yt3.ggpht.com/xwMXa8N2hU0Gh9ZqpzXL3LduJZm9I4You3AdfuwxhAvsWiOLr_fUA0aS23XPuwqADnZH1brBYQ=s88-c-k-c0x00ffffff-no-rj,24,0,3
UCtLG7kH5MtkryZGJ0hDQEsg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Happy b'day \ud83c\udf89""}]",Life with Rilee,https://yt3.ggpht.com/mkbgbGynodFVx9qtJBp0DJ49HLReXHXSgJM0EPQbxN9zGgwv2tLcFwybEV5HRLCRSPa1_Nrd=s88-c-k-c0x00ffffff-no-rj,873,8,34
UC3FlGB08p8PB-OVW7OJxKsg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Best episode ever \nI can\u2019t wait for the next episode 4:39""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""I fucking love this show \nI\u2019m sending something to the P.O. Box Forsure""}, {""video_id"": ""dHHB7k5aWRk"", ""like_count"": 1, ""comment"": ""Why does my algorithm keep wanting me to watch raw talk after each video?""}, {""video_id"": ""spUTRgDHq_o"", ""like_count"": 0, ""comment"": ""YADNUS""}]",Jimbo Bluejuice,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UC8Sy44wZCACAQ5K8qPMtPOQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Can we keep these guys""}]",Reeeze,https://yt3.ggpht.com/ytc/AIdro_lp9OQ-_ykMGuXZ9KrcKyPSm9kA9vB9cMF5T5UXie-0OmMMmgygTjG1BuATiGxiSrkuCQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCSwigllui2WUyyLtvRBqi6Q,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""The man the myth the legend MTV PAT""}]",G,https://yt3.ggpht.com/ytc/AIdro_l32ntQouNLxfDPCDVzjm8SdcLeU9eONzeyyDRzpbs=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCrKDrxteb31aV5ngzXsSGmQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Best ep yet \ud83d\udcaf amazing""}]",Filipko Video,https://yt3.ggpht.com/ytc/AIdro_mYIJfaZM30K3NCABf5mE2qkIWjDideAEbckgKZR941Ig=s88-c-k-c0x00ffffff-no-rj,433529,631,120
UCToXM2c3Zl6pug0lCdYxxSA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""solid episode boys!!!""}]",Chris Upton,https://yt3.ggpht.com/ytc/AIdro_mWwJa6RxuBgplYqbzqgozcjuxWBqOby-0nQezjfjo=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCLs4p2lDrr5w01o5w263CVA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""holy this is a funny episode""}]",Netrom BM,https://yt3.ggpht.com/H2ikY7ewiOmI87QmgtWNrgmRkJ1zbAkcO5u71zTGwg31jn_qmV9Sy6QB8QCTrFFUZy3Mxi2bRg=s88-c-k-c0x00ffffff-no-rj,0,3,0
UCGoRNdt3QstIgO4iEh7sHrA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""W Vid""}]",Roger Garay,https://yt3.ggpht.com/wzCLSyi-19RQoT3KjG4XjY66i1pKxap9dhOqMMu3qgip4MXCjzyDr9kW7Hm1T08D_Kwaz6zCHA=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCL3fKdUPnAImZswPKSF7s4w,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""How does this show make any money lol""}]",Jasmine Valasquez,https://yt3.ggpht.com/ytc/AIdro_nbdc5AzjivOkOVFs1t3A1g2QWi7OLsMZHV2ihZTqZmqltNd7G5En2x7TJbw2Ac3mb2Bw=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCQBmpQrjtbv2WwUggHsbiIg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""I like that they're getting progressively longer. 15 mins feels right""}]",Zachary Weissman,https://yt3.ggpht.com/ytc/AIdro_lp95gose5GAEwJknNi1sidzJkbR3w87Dlu81zUsjc=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCNbphYSpy5vF1sGHB-RSmlQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""We need a drywall sponsor \ud83d\ude22""}, {""video_id"": ""spUTRgDHq_o"", ""like_count"": 2879, ""comment"": ""I JUST DECIDED IM GIVING AWAY ONE OF THE LETTERS FROM FULLSEND AWAY! Lmao picking a random person this week that\u2019s following both the @sunday @bloodysunday Instagram pages \ud83d\ude02 you can keep it or sell it on stock x either way that\u2019s too funny to not giveaway""}]",Sunday,https://yt3.ggpht.com/ONaVIf73eghmH1S7h2n5G0oEo4k0JBCRL828Lynq9saMExsVc2KQV-Qz45JCDPoLgevl9q8G4g=s88-c-k-c0x00ffffff-no-rj,41303863,865000,236
UC6kpFwnGrxmB13NwMfoqlqw,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Great episode""}]",The Hills Clothing,https://yt3.ggpht.com/ytc/AIdro_mjlaFuyb_BK-cKdpn29ZZ_1hKzrmGNPB83kNMYNvbwiA=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCcXy47eOn22mHWOc1uapC1Q,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""The biggest business expense on this show has to be drywall bro \ud83d\ude02""}]",music-stosa,https://yt3.ggpht.com/QuUpYhHts4DBEZEwUI-5aKeUdO3aGRyzFAJudSk6O5FjYS-x7m_awJkAEP1-I5fQSupfjmmQCg=s88-c-k-c0x00ffffff-no-rj,14723,168,5
UCVQFgUexuWn6h7R_YfXS8Uw,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""That was so wholesome \u2764""}]",Sophia Munoz,https://yt3.ggpht.com/ytc/AIdro_lkaHDtMA4Wi053wY6goPRZAlhElTnypGqXxXFHzgA=s88-c-k-c0x00ffffff-no-rj,3,1,1
UCA0MMDhen0lQnR0U0sSZbEQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""\u2764\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25""}]",Martin Campbell,https://yt3.ggpht.com/ytc/AIdro_m6EoRr9k-xMev0DOYWqEepMxqcev9gSCnCigQ1DMf8Gw=s88-c-k-c0x00ffffff-no-rj,0,1,0
UC-fmyyopCcGGArrZOHOx_HQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""great content""}]",Mighty Swag,https://yt3.ggpht.com/ytc/AIdro_kAylFuMa02RPWBZtyLYHFTYAS9kW8sEGqz8ggZLHcDMQQ=s88-c-k-c0x00ffffff-no-rj,0,6,0
UCjt2ST94S9zGaCiWL-tATbg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Nobody\u2019s talking about Jesse\u2019s dad fit \ud83d\udd25""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 1, ""comment"": ""Does that like turn you on Santa? - Jesse""}]",Juan Oseguera,https://yt3.ggpht.com/ytc/AIdro_lWSOaugbrL75cbOysG4cUd_7HDNtcUBnTy5w4-56_HSYY=s88-c-k-c0x00ffffff-no-rj,1101,12,2
UC5r-LTLFou2V_lsUJxkfPSQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""More of the father""}]",Cameron St louis,https://yt3.ggpht.com/ytc/AIdro_l54JuFkfz_MPuEzHjXdxfvxURY00Junn3arhXrUYET02NzrFzJeqJsa24OyzDDUvdakg=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCVzB1B5bIsxyJx83l_q2sCQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Love this show, salute fellow soldiers""}]",Cheeseman,https://yt3.ggpht.com/sngr8JkzHLyIAEfW5NWc0xcnRjmQ_eKdpGfU4iPh_ds9CDSyDs1VyKyZqAK75fuhCO0YKdfqXl8=s88-c-k-c0x00ffffff-no-rj,0,15,0
UC0cuU6RxBwHFQGw1c2tjPkg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""So true.I wish I never sent my son to his mom.'s what is Nintendo switch! Because now it's gone gone same with everything else.I send over there""}, {""video_id"": ""6PQQUsJuFBU"", ""like_count"": 0, ""comment"": ""51 \u013aike""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 1, ""comment"": ""I'm number 56 like""}]",Cj and daisy pro,https://yt3.ggpht.com/RyhE4MB4hXGhzrz5JNF_HXNXNfuVqGD0S7IwbALgnVxtFIvV_BJEzWEaCnuMOuO5CKdhTp9lZA=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCW_Ld6JxEMU50-3aupaLsgA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""\ud83d\udcaf\ud83d\udcaf\ud83d\udcaf\ud83d\udcaf\ud83d\udcaf""}]",Anthony Merck,https://yt3.ggpht.com/ytc/AIdro_k7XkXRlP3U__jAeHn-arzYLfmpa8t2okv53ct50Ss=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCYRtzZvkNzjEiOba-B6Y-OA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""What happened to Pats food reviews haha""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 3, ""comment"": ""Long time Jesse Fan, long Time Sunday fan, first time watching this. Wow this is hilarious\ud83d\ude02. Going back through them all now. Yall have something special with this\ud83d\udd25""}]",Hubbabubba,https://yt3.ggpht.com/YGJ0gP9OiZlGQvFa-rYh9jDY1SluRUHWC5j7kGOL18N7EvbNlHfKhE0zjNpSAsp-aMbEBJJerw=s88-c-k-c0x00ffffff-no-rj,2317467,1760,28
UC02L1afWZeSU6oeG2p6ocFg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""There\u2019s actually no difference at all between them and there boys.    Exactly the same""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""There\u2019s actually no difference at all between them and there boys.    Exactly the same""}]",Matty Blue,https://yt3.ggpht.com/-n-jL-65NNzzyOyLIKG9Dvp09AGOjlG_CTWMriqmatR4zDc32mAJfcPdIZ4v-bXVmWdRZCgXBAc=s88-c-k-c0x00ffffff-no-rj,492,21,8
UCevSj3W-rojY9NH1XWEjNvQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""This is great lmao your dads killed it in the first part""}]",Austin Harper,https://yt3.ggpht.com/ytc/AIdro_llYjlrMZ5UI-eH_zMaKzGJE6y-YqJ_FVDl-j5kHoIh7w=s88-c-k-c0x00ffffff-no-rj,0,0,0
UClpUXF6ZxW97Je0mvICwSGQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Both of y\u2019all\u2019s dads are hilarious""}]",Seth Dodson,https://yt3.ggpht.com/My5RdqC-C0Pzr33owO2DMVz5bwC9Ci4IbqDu2QE0ksrjzBqXwX7rOp8MWtCWtdInZcGXlMfzag=s88-c-k-c0x00ffffff-no-rj,1531,17,2
UCwHRGZlZdj4yXmx-KFT0RYg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Favorite episode! Good shii boys\ud83d\udc4f\ud83c\udffc\u2764\ufe0f""}]",KENNII,https://yt3.ggpht.com/BXTMTVNMAzmWMsf9lj2gPajmVFGvIWjWIL_bIvsXhhFgEbB2Tf866EcCG9QApCHmpOcf2wqz=s88-c-k-c0x00ffffff-no-rj,74583,715,33
UCSJpMt-EMwWfu0wRrhoVyoQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""This one was great""}]",Adam ,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s88-c-k-c0x00ffffff-no-rj,0,0,0
UC8LDSSw52X7kB9bdiioVq_Q,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Hahaha lfgggg so goat""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 3, ""comment"": ""Nah yall are goats of YouTube rn""}]",Jaken Pellerin,https://yt3.ggpht.com/ytc/AIdro_kAKfTazBYHLOWRw-kfRXj7G3gEMsRvW0ZhY5_FzQk=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCuj_Lsc1vJDeQOn8Ym4GMhQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""best one yet""}]",Colin Smith,https://yt3.ggpht.com/ytc/AIdro_niPZKJ-8Dud4npZNyGSIqNLT5cEmzyji9HCr6yiCin0g=s88-c-k-c0x00ffffff-no-rj,42,2,4
UCH84jQQSWskba0v9k9ZgYKg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""amazing episode""}]",Matt T. Vela,https://yt3.ggpht.com/ytc/AIdro_mUjo-y1W67hERfCwSEwVXSNVu9VyAAj0FOBq8m-1hPs_M=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCWloYvO01NP2EeibkjTGGag,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Amazing \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""}, {""video_id"": ""dHHB7k5aWRk"", ""like_count"": 0, ""comment"": ""\ud83d\ude2a""}]",Priscilla Perez,https://yt3.ggpht.com/ytc/AIdro_ldJOJdk8KKJMr-jnFDodq5WP0gqLlEOxqJcqeEs_E=s88-c-k-c0x00ffffff-no-rj,0,2,0
UC3Qyy6Pg-fJtoaQ2bWFytbg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""best ep""}]",A T R EI D E S,https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCFLHZuQpfptEpBsU2AYcEsg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""W dads""}]",Steven Cervantes,https://yt3.ggpht.com/ytc/AIdro_n8xce2jIsZZA-SoORvhHAK7lYUgDctQws-nOeh-uoKNow=s88-c-k-c0x00ffffff-no-rj,510,13,6
UCIDT1Yz1BvW5xxi8EUT9LZA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 4, ""comment"": ""I think ur dads should make regular appearances this was finally a somewhat good episode""}]",June,https://yt3.ggpht.com/EjqCQr-6TkQWHEWFy9u5EMHY5wRTkXP2em0lI7bGBRBxqLBnJ4dO-4iKr8ra02eEOPF7Oo9NCLQ=s88-c-k-c0x00ffffff-no-rj,51918,66,93
UCQicb-FfXejpzemTgGh5kog,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""This is my favorite video on the internet right now.""}]",Dolan Henrikson,https://yt3.ggpht.com/ytc/AIdro_kAgbQVgD1-8J2PFF8SixWbLn3O_bFs0C0heOO_pYC9_jU=s88-c-k-c0x00ffffff-no-rj,495,16,5
UC9m6U6b-6BIl9g4I2VDfUhg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 2, ""comment"": ""Jesse\u2019s dad has the best Canadian accent bro""}, {""video_id"": ""6PQQUsJuFBU"", ""like_count"": 1, ""comment"": ""damn why so many dislikes holy shit""}]",Uchiha,https://yt3.ggpht.com/ytc/AIdro_kdP-mELT9V76N7C7YnIQZjJzMORp0Pke_IqzRTwpzQCeU=s88-c-k-c0x00ffffff-no-rj,0,103,0
UCzYAS4GFhT7NEWYZu1Xprlg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Steve\u2019s dad is the Temu version of Bam Margera""}]",SF,https://yt3.ggpht.com/ytc/AIdro_m0YLnmUj2r4-p3bGmMdnfj_xkizAhjPRdHHvJHENVoqt-4lpFlO96OQi-8pSlII9Sz2gE=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCajjuek8-kMOUjnjk5XEjew,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Making duct tape wallets. Memory unlocked!""}]",Sean Matthews,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCO8bhkIx0r9JsEJ7MGzKEUQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Uncles are cooler than dad\u2019s!!! And keep a lot more secrets \ud83d\ude1c""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""I think you need to have more family!!! What about your uncles!!""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""I think you need to have your uncles on the show.  Your old man sucks lol""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Fucking CLASSIC!!!""}]",Mike Hube,https://yt3.ggpht.com/ytc/AIdro_lnciMEPfT2fhnWZM_Wc6VvTeMyB7gXcLW6rwb5uq9jpw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCv1k-vDw-TbP8pNPA4GJ2AQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""W Dads, buncha beauties...""}]",Saucee,https://yt3.ggpht.com/ytc/AIdro_mA5iYFWQWr-erQfOrpRSPi7uAL1ykOBKRSbPBDp88Z1xyBT7Je5IKp6_AckwgwsDEc-Q=s88-c-k-c0x00ffffff-no-rj,550,1,2
UCE0TAaRg2I2Bamzg315qrRQ,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""\ud83d\udc10\ud83d\udc10 episode""}]",LUKEMEETSLUCAS A,https://yt3.ggpht.com/ytc/AIdro_lkbRoy8Pydj04uHjkNkYUSL0ZnAvyTGbWEW2eSUuY=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCq7LoXzk0K4ZKqhuaZ46INw,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""one of the best shows out , love ya'll!""}]",VISUALIZE BALANCE,https://yt3.ggpht.com/NKksWmm1nZK2UzWFpol-sPGcy92FL1CZ0pmeFE-v4YC1M5b50xhYJoj0hIFIj-b-4PNz8XM3QnU=s88-c-k-c0x00ffffff-no-rj,43350,351,95
UC6fnIUbYgTrEaDT-H0ANpEA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Welcome two new co host? \ud83d\ude02 such a funny episode \ud83d\ude4c\ud83d\ude4c""}]",albert giroux,https://yt3.ggpht.com/ytc/AIdro_lg5FInNAMBFHooMx4oaaqXCTAUEfDySG0cXGXsn1rS9sJe90gEKMH_g7KL4VFPbHCDqQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UC8zQdRCrcFvxHS69ixwo09w,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""For real on of the best ones yet""}]",Logan Schneikart,https://yt3.ggpht.com/ytc/AIdro_leUSZZycUZG3kMFjNQkC_VNs0bAkV5dVUMCccelzq_j2M=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCRbY2n0aawN5WS6oc6faKCg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Both these dads are studs""}]",Chase Mallow,https://yt3.ggpht.com/ytc/AIdro_njv5bj96nXZPdVSGWFsAya7ecRhM4u_78FX5cOyq1Aefxs0LYhy-CVDYRCpSNnYeaQwA=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCwy-4UrZHWtHejtnUymiOuA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Best one yet""}]",Wes Moore,https://yt3.ggpht.com/ytc/AIdro_mSNCewYuvZ4m9_UB72NZFUF4Ge2_7Va3TDJyun7tD7Bn7Pel_CGJwrYXZHQT8cGIRc6Q=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCTLNZoB6qPIf4718lG_n5FA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""pat thinks its all fun n games till he runs outta breathe in 20 seconds haha. Love the show & love what u guys do with life, keep her comin fellas""}, {""video_id"": ""1mk0By1xf8M"", ""like_count"": 1, ""comment"": ""\ud83d\udd25\ud83d\udce2\ud83d\udd25\ud83d\udce2\ud83d\udd25\ud83d\udce2 favourite yt show hands down""}]",wave,https://yt3.ggpht.com/uUJZjXPNjmQu53ZnJMiZJroZ83LZ0RN49_a_igHaSwzBCPZZa6-thDwDm2L17UVVYFAegzNj4g=s88-c-k-c0x00ffffff-no-rj,0,6,0
UCVqbRPI2CEY4nHACul9U5QA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Always killing it with these""}]",codee johnson,https://yt3.ggpht.com/ytc/AIdro_l8cBHK8UrYXypMNpqcaQ4vKcalnMSrTcAz4dTlXQ24Q1ent3laiJ8SEoYvlKXpoJtJQQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCzlyqBMQmlWNKpGhu_5yN8w,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""This show is better than any nelk video. Hands down""}]",Bradley Moses,https://yt3.ggpht.com/AVZEmdFTCUR85r0eE1l5E4fkQsTV4VZ1nTsE_kzKMaLpXc-jzLQiyqKPd3wu1SRLSTq4CJt4aA=s88-c-k-c0x00ffffff-no-rj,1100,6,3
UC8U6WILtVB4Sx9GJ3qo_kBA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Keep going boys, there is cringe and wholesome content. Keep evolving and do your thing as you do \ud83e\udee1""}]",CatLaserGoPewPew,https://yt3.ggpht.com/fgReVVVRTkgi5mo5TrLe9f3ec_I4migVXF7pzXBLXdngQwTW0XlGVR0Iq0TJ-w668cfUZRp0=s88-c-k-c0x00ffffff-no-rj,0,3,0
UC87ACjJAu_BBCpfWRaf6uIg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""I'm genuinely surprised that this channel hasn't blown up but maybe that just adds to the shit show, easily my favorite videos to watch on yt and have been for a while now.""}]",Reece Tadina,https://yt3.ggpht.com/ytc/AIdro_lR00Hm1BvwyS_RoGxtonoGwp9m-slk7Lo0OCuA8FxEDw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCWSVi2ucQrDOAIbGuwLDI4g,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Kid rocks song bangerrrrr""}, {""video_id"": ""45PMCchaO_M"", ""like_count"": 0, ""comment"": ""Jesse\u2019s dad USA legend""}]",ItsJustus,https://yt3.ggpht.com/ytc/AIdro_no8LhxgB0tgQXah5GLeZDST2RNDoMTwBC_X_-Mg-K0eAU=s88-c-k-c0x00ffffff-no-rj,192,2,1
UC-YqsuJ5JrWACvC3RtUPsUg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Greatest episode of all time lmao your dad's nailed it \ud83d\ude02""}]",Popular Demand,https://yt3.ggpht.com/ytc/AIdro_m_6DVyq9mG7_bhh4ZH9_fFw_DOAoW98-rDC_yXjl3lSrQ=s88-c-k-c0x00ffffff-no-rj,493,11,2
UCZCkKkcMHqifjYF5-1grEcA,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""This show will blow up eventually, been here since episode 1! Keep trucking.""}, {""video_id"": ""6PQQUsJuFBU"", ""like_count"": 0, ""comment"": ""This and Eric Andre are top tier, nothing makes me laugh as hard""}]",Brandon,https://yt3.ggpht.com/E3lMe6y23IZ9N_zQuBy01sZzMgNW4fXSZKzOr2tdIeUzaH9_GK4XMcbcLjekhScquK2M8VHjYA=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCSs15nM61kGClm6w04i-tXg,"[{""video_id"": ""45PMCchaO_M"", ""like_count"": 1, ""comment"": ""Make them reoccurring""}]",Adler pick,https://yt3.ggpht.com/6cgAHKsB0dSUPQ8DXT_Wdq-iFRM5-xYPkVGN5l9dSc9DfOAjavBvifNMmAoD_13QcqjgKdnP2A=s88-c-k-c0x00ffffff-no-rj,0,1,0
