user_id,videos_json,channel_title,thumbnail_link,view_count,subscriber_count,video_count
UC0MU5ral92C8zsj46GwPiVg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""carti verse got the yeet""}]",edmund,https://yt3.ggpht.com/ytc/AIdro_k_91RkRggq2Wy8MC6WB9Tm0pPBsXJ145jFK66ZurL4OTOn=s88-c-k-c0x00ffffff-no-rj,0,119,0
UCMxUrHLEH8nT9Hcp_ZGRekg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 11, ""comment"": ""no carti\ud83d\udc94\ud83d\ude2a""}]",John Kilroy,https://yt3.ggpht.com/ytc/AIdro_mG6ODwyzU6IB2dEc-LRT6yvmo1tr1X93YNpyY_sJmPvw=s88-c-k-c0x00ffffff-no-rj,1574,35,7
UC_UU2Vr_IyMt91PWk27ohRw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""yayo""}]",eganrabbit,https://yt3.ggpht.com/G4fqEcJmNSAxHTTfDZ5qLHUQ4qMkrbYRrvxWZHwwWKS_Dal2CG3lXL0MxiBzpQt53j_vvWZdhWs=s88-c-k-c0x00ffffff-no-rj,160,130,1
UCDwpQZsNEX8wmYRv4tmKE6A,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""\ud83e\udd2f\ud83e\udd2f""}]",hubert rayshart spearrs,https://yt3.ggpht.com/_iYR_4ZTVi2xsRu4I7M9WzHKYy4jGt5OTjzsRTBo5TskT98Q_XK-Bt5OuDIUsouImwnQCxJmwg=s88-c-k-c0x00ffffff-no-rj,7324,2000,21
UC0mDHC4fjroZ034jNW03asQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Yo he just made history""}, {""video_id"": ""KOFw2UPLdPk"", ""like_count"": 1, ""comment"": ""good times , good times""}]",LostAngeles,https://yt3.ggpht.com/ytc/AIdro_kf1SVzLDm42AV2ZBXtrt6GZwdyHC2Z4o2bm1weH70BxOY=s88-c-k-c0x00ffffff-no-rj,56201,246,18
UCWsR64yHtycKFGeH5WCop2Q,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 11, ""comment"": ""Lean doesn't need Carti.  Carti Isn't capable of representing Leans music properly, Lean is lightyears ahead of him.""}]",b lue,https://yt3.ggpht.com/ytc/AIdro_lf0vI7Ej-aQrakigBgaH-1p3btevB34yszJ46Sc7qanzc=s88-c-k-c0x00ffffff-no-rj,77,65,2
UCRfU6UjA43yqFq0HoS-bNeg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""studio jajo""}]",Kacper,https://yt3.ggpht.com/GRJsX-7JE7lkgavgeWf97NRBcU_e6BYnMRp5cIITE3DC9DkPzkuNALXamBx0qzjhjQIZPE2k=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCqE_YI0ppPI0xaWEt6FlRQg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 222, ""comment"": ""Carti needs to learn his lesson. \n(Coming from a very big Carti fan)""}]",Friend Rockson,https://yt3.ggpht.com/ytc/AIdro_mS4X5cHAXZfbFIhVhNfk1j_xCOXuxHWTM6P4G7WmKeLlA=s88-c-k-c0x00ffffff-no-rj,0,7,0
UCQe3EgSeUuWKRSrMXSMKAeA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""CARTI VERSE WAS FIRE...  YUNG LEAN MADE A BIG MISTAKE REMOVING CARTI VERSE..  I'LL LISTEN TO CARTI VERSION ONLY""}]",Thehorrorbrand,https://yt3.ggpht.com/aQ2jldpcsrYItmNNp7qaz4vfMFM6gj3dmyKhyowDhdp--N3Dd-DBE9t2zNAwdMKeCfDBKFAuk6I=s88-c-k-c0x00ffffff-no-rj,5809,13,4
UCIQuo4x-yM0RlX9ApZBgGuQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""HERE BEFORE 10,000!!!!!!!\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\ud83d\udda4\ud83d\udda4\ud83d\udda4\ud83d\udda4\ud83d\udda4\ud83d\udda4\ud83d\udda4WE LOVE YOU JONATAN""}]",f123hyd24n7,https://yt3.ggpht.com/HhUGxdIvgp9AeWetn_TadXCcUnhwyBkSUNOLIPd-etrbZjWN1uAubeu6g5kwicJyQVpoKPse=s88-c-k-c0x00ffffff-no-rj,59,31,1
UC7NGmCbjdzSGRjsjtz_RmXw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""bro lmfaooo he took carti out\nnah man carti needs to change his shit this disrespectful man\ud83e\udd7a""}]",D “*”,https://yt3.ggpht.com/5415eTBeV_tTpxPM8if-CGPoyULCMcQbAUVkau-bjNE1Y2MO7KAzIPtUvKNH2s40h08buaJHcQ=s88-c-k-c0x00ffffff-no-rj,0,19,0
UCphkcWgIX9zUQKfmwqG7zbQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 22, ""comment"": ""People really didn't want Playboi Carti on this?""}]",One Man Community,https://yt3.ggpht.com/wKAtalmdBBc4WDxCWjqD8ShA7unmQ0u-oJcuZdb1WI4eFHLXZgPDfxTsTv0wblpqvtPi31cuaA=s88-c-k-c0x00ffffff-no-rj,0,74,0
UChcTVH67v_oSxtjx1AUsoVA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""thank you based lean""}]",d b,https://yt3.ggpht.com/ytc/AIdro_nsrsIQ4P9ZTt3Sep9EBhE7tOIDwxLnhivnMvB2VkvRQQ=s88-c-k-c0x00ffffff-no-rj,2781,13,7
UCL8WPIGajHMWm6i3dSvfM3g,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""this men is fucking wonderful""}]",Valentina Binicci,https://yt3.ggpht.com/ytc/AIdro_nLoOGi05xiKHO_PWcjW4-iD-AT7koi0TKP9rIRRoMp6w=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCLLwomQfzJHcGX-RdKtxuzg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""Why didnt he announce starz dropped on his socials""}]",amber phobia,https://yt3.ggpht.com/1UysKlc0dpRcCoXU6z-in72WrF8q7ahQlmMCKdlCf24fMmhtxGu4PYU4KMK_re384gAP_jEV=s88-c-k-c0x00ffffff-no-rj,5725,196,3
UC5lOPcsgPpaz4sgfIAfJGqg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 185, ""comment"": ""15th May 2020, the pandemic is crazy, can't wait to look back to this comment in 2030 still bopping this shit""}]",Przemek Google,https://yt3.ggpht.com/ytc/AIdro_ljAu2JBulnNZl4Ti-zvaCObFB0Jmvnitp0melsGVg=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCuB7opH4bgp-hd3npODioag,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I know Carti\u2019s verse wasn\u2019t the best but I wonder what happened behind the scenes that they went as far as to remove him""}]",K,https://yt3.ggpht.com/ytc/AIdro_mxd3Qels4-xHG3jli3CCXRdd38xpNrGdrKkcMeYrs_ytayMuPl1b50TqCPD-gw609mTw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCfiRy1-zKKemImQZhIMsiHw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 7, ""comment"": ""why Carti not on? on the leak of the album i got he\u2019s on it still""}]",troy,https://yt3.ggpht.com/ytc/AIdro_lqr2I4A1fdZH4SmLq2ez8Mf9HHIqwml8DQKeXIUdCHl3w=s88-c-k-c0x00ffffff-no-rj,9943,52,1
UCWwhj-0EIYD2YhpRCMRegLg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""WHERES CARTI?!""}]",Broken Ryan,https://yt3.ggpht.com/h6BAeqe0WU-NlItHCzbjHhgFLOi92SismJ1r2mk40m72Plw7R9hDB075w72rsTAXdZ2r_ZTulw=s88-c-k-c0x00ffffff-no-rj,56,215,3
UCOdfRZM6qE2NMf7f4wSsFSQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 3, ""comment"": ""blah blah blah carti carti carti blah blah blah just listen to the song damn""}]",ben p,https://yt3.ggpht.com/ytc/AIdro_nGC3RcQcAlvA65PLoyHBxIDP7Id5cky2JRAVzboXbc-MYi=s88-c-k-c0x00ffffff-no-rj,697,7,1
UC3YAzXbgvd3Yvr-VBN2h8GQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I fkn lov u""}]",Jonathan Cirilo,https://yt3.ggpht.com/ytc/AIdro_mKgtni_vLnbXXvVTFHAg0ELvteaaOt_EoG_F_1FaGwim_x=s88-c-k-c0x00ffffff-no-rj,24,2,1
UCLNLlbL5-JrBrx687JW8fgA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""im crying rn""}]",cup soup,https://yt3.ggpht.com/ytc/AIdro_leYwTaLnxqG4xqjU6VFt96TBRdUiXdTppkgkQjneLCMBo=s88-c-k-c0x00ffffff-no-rj,0,13,0
UC95bDpPAeHLxIcZduytE5RQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 23, ""comment"": ""He did gods work not putting carti on this song, nearly ruined the whole song.""}]",michael,https://yt3.ggpht.com/ytc/AIdro_lVT46ObLY_wDDVTkiI_MJbh0MiUAetmaDDGMTZkGAlVA=s88-c-k-c0x00ffffff-no-rj,3290,32,16
UC5CZj63rSA-T0ZrrYHzxKBg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 9, ""comment"": ""why did the feature get removed? can anyone explain what I missed pls""}]",hanacat,https://yt3.ggpht.com/Ed51rUskgRetnovhPDjvI_1f5iTTAYWnLIsiOeAfS9f_VKJNvGtTsxDqdUCFVFJlq1tSZnSx=s88-c-k-c0x00ffffff-no-rj,0,235,0
UCTdV-RdbWstHU-invZFDKAg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 729, ""comment"": ""damn right when carti\u2019s verse started to grow on me lol""}]",DON CUJO,https://yt3.ggpht.com/ytc/AIdro_nXTGEQ0u3Zj0LL5Z3o7j7q0Eq-pTEjJrSo9bAevWjVAw=s88-c-k-c0x00ffffff-no-rj,5274,43,38
UCtihqxR41Uu4sghiFjYGq0A,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""Young Leandoer doesn't need mediocre features""}]",Noé Oliveira,https://yt3.ggpht.com/ytc/AIdro_moQ40ERCE8dPzOhNvqiMNOHpvB7wW11k1VSjYY5YeQt3M=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCPNuJJY9PNnoJgumMK-LUbw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""THANK YOU!!!!!! THAT VERSE WAS PHONED THE FUCK IN, SO LAZY OMG""}]",goth kray,https://yt3.ggpht.com/ubNP3aYSmbQcum2viL74itW7PrcCcdvubtRheDxs4G5bnMZ4-M32BDCGTpHZMe7eyrtHM_nef8c=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCpZO0zAu2OXEKqYC-2R4DNQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Fckng awesome!""}]",MENDAX,https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCc--G3Qs0_hKj_8zfzs3LCQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""THE BISH IS A BERBIE""}]",Bladee RnR,https://yt3.ggpht.com/ytc/AIdro_nMzXvtuNETeWcDxR3MFaE0s6QKuc1_rx9RB4OG35OIL2g9=s88-c-k-c0x00ffffff-no-rj,258,74,11
UCpl3FLOd7ZnhhhszEVEE9qw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I been on opium for the past 10 days!!...""}]",Tom Haverford,https://yt3.ggpht.com/-Ice7H2UT73mJ9mdc7oE9EAdP_5UNeCixhxYbzNhACP5Z6YE-4ksD4MrXBw7tkio2VIHnOFa=s88-c-k-c0x00ffffff-no-rj,0,26,0
UCx3-VZimSh-we1-FMonZTBQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Carti shit was ass think this was for the best tbh""}]",Guts,https://yt3.ggpht.com/hfNiG9EdlIjuEvLppCporpkE4YdOWG2nvi7EZAr3017mFilxDAokG2FkHlhchPUxwpRRWZA3ZE8=s88-c-k-c0x00ffffff-no-rj,27,40,2
UCvuIg2FE_2lWjtjkXkGvfcQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 2, ""comment"": ""INCREDIBLE""}]",SLÄTT,https://yt3.ggpht.com/xtc9DH9je5_eXdUUPg5RdI7yEH0rc22KFgplvr7PwIQ6bBDwIvTjraCIgLaRIdwoX0_QdQ9tOQ=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCu_jpEYNZcYG4Z68v5JNPUw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""Yo why is the album out early I\u2019m mad confused now lol""}]",Fighting Laundry,https://yt3.ggpht.com/ytc/AIdro_mksAFBh4vxxr5DFIsPe9i-8R_IbgXZYj-HOA8u5h10d04=s88-c-k-c0x00ffffff-no-rj,577,13,7
UC7kMxfHY8tCwgeiWYv3AwXA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I LUV THIS BRO""}]",PIM,https://yt3.ggpht.com/FecnTLsZ2l7fG_sOa9rwDRXUseAe6TxRaB3dTUiTcouuzA1djUBBkKBiBl75IcINxu1-Kn-8=s88-c-k-c0x00ffffff-no-rj,3563,36,23
UCp39C81db4bn59yKOU8_wMw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""WHERE IS CARTIIIIIII \ud83d\ude21\ud83d\ude21\ud83d\ude21""}]",Faya Fuego,https://yt3.ggpht.com/ytc/AIdro_mTdVuE6-dGp6-jCwidbJtkVAgzHkWrPxDEhbAI9czi-A=s88-c-k-c0x00ffffff-no-rj,18870,130,1
UCo5uIlLBALyJV43qL2kl0Ww,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""its... just... soooo goood \ud83d\ude2d""}]",Juventijoeno,https://yt3.ggpht.com/ytc/AIdro_n-xXYEaXKj7mVyvVAf0QlXkzypzc9V_yNOIcXm-jCSrg=s88-c-k-c0x00ffffff-no-rj,6345,13,1
UCuvRHFUcoguV9Qg0g3IbfyA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 4, ""comment"": ""yung lean saved my life.""}]",stravis,https://yt3.ggpht.com/ytc/AIdro_mGtLjQEbZzq8mbAtooyrlEmYrQMuDcsCG6ZRX91QtTs1A=s88-c-k-c0x00ffffff-no-rj,1234,896,1
UCXyASfa921A_uMkZdpKrpQw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""YOOOOOOOO""}]",Walt Vanpoucke,https://yt3.ggpht.com/ytc/AIdro_km-OcARGldnB8ZuM8dRxIMYugYSYP2Hy8T6O_V7uNZ1vA=s88-c-k-c0x00ffffff-no-rj,460,22,3
UCfNIGYxd5D-Kq6cZiI0Lpuw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Itsssss litttt leannnnnyyy""}]",Steven Verduzco,https://yt3.ggpht.com/ytc/AIdro_nqG-ekWOK2LKVl6WfzNaWMqeUHLdy99k-JblDHxg=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCZQox7aRp_5_v6v6uFEfOwQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Carti's gone:(""}]",Lalo,https://yt3.ggpht.com/ytc/AIdro_n3pc-H0PNas-UgtXX5CLUu-i5jyjMlmPhZzEvcGGyRT5M=s88-c-k-c0x00ffffff-no-rj,370,30,2
UCvMeUdHsSenjDIGUjed_-JQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 37, ""comment"": ""LMAO THANK GOD CARTI ISNT ON HERE""}]",Goodepicness,https://yt3.ggpht.com/J5NsMxzYCwIcBq2TiAQIjAjKjJhpCNxNqlft5S2igynOWJ5wwS9oQng0u6wzR1iRo7J_dgEm=s88-c-k-c0x00ffffff-no-rj,369,11,4
UCw-w0_UYqp3aZwsRF6nn_Aw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""why they take carti off?""}]",7INEntertainment,https://yt3.ggpht.com/ytc/AIdro_lZ_W32oZMvX1FaAxAHcAD7xtu6J0-Wv4Mkvs7hM6oOCg=s88-c-k-c0x00ffffff-no-rj,8500,22,21
UCDXClh0ygR4wazOwqkuOeBg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 4, ""comment"": ""Can anyone explain the fuss about Carti? I know that he was supposed to be on this track but apparently he's not so what happened? D:""}]",Strugał joł,https://yt3.ggpht.com/45fZqjZN0w1VgrjuDbROgV-dAejG8W5t8i7fzKb9UlsVNvOSBpbcTeNDxLJyKo0Z6bO_BfgqdWU=s88-c-k-c0x00ffffff-no-rj,1688,21,2
UCbJhkx5YvTTY2laVaSE5DFg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""This song is too good""}, {""video_id"": ""vYdmrLYftlI"", ""like_count"": 31, ""comment"": ""Lean will forever be my favourite""}]",Thestoneygamer420,https://yt3.ggpht.com/ytc/AIdro_lnQ62NPcXaa5i7ZVt3kF_QBQBWYmjE5HUrq32zWYmDOQ=s88-c-k-c0x00ffffff-no-rj,0,2,0
UCO_pOx3MeF45sPYwAEZictg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I love carti but his verse did not fit in this song in my opinion and sounds better like this""}]",matt,https://yt3.ggpht.com/ytc/AIdro_m2Vf0F2lr4XZ3SasUzJ8isR2xA070iqX2oKvEU-RSqkY8xVH5UiJORv-KncWkHvlzB7A=s88-c-k-c0x00ffffff-no-rj,0,49,0
UCtcd63oZnL7OwIMEvjRXRxA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 24, ""comment"": ""I love carti but his verse was straight ass imo. Glad they removed it""}]",Scent,https://yt3.ggpht.com/ytc/AIdro_lrzhNdPeioRPvW0yezQ_dGgnlihEY4hez067m9vVdDAak=s88-c-k-c0x00ffffff-no-rj,24458,345,72
UC1cDCDoda1gLW8NQqRl6hig,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 91, ""comment"": ""\u041a\u0430\u043a \u0433\u043e\u0432\u043e\u0440\u0438\u0442\u0441\u044f: \u0415\u0419\u041e \u0415\u0419\u041e \u0415\u0419\u041e \u0415\u0419\u041e \u0415\u0419\u041e""}, {""video_id"": ""vYdmrLYftlI"", ""like_count"": 0, ""comment"": ""\u043a\u0430\u043a \u0433\u043e\u0432\u043e\u0440\u0438\u0442\u0441\u044f: \u042d\u0419.... \u0430 \u044d\u043c \u043e\u0444\u0444 \u0430\u0441\u044b\u0434 \u044d\u0442 \u0441\u0435\u0432\u0435\u043b\u0430\u0439\u043d...\u0430\u0441\u044b\u0434 \u044d\u0442 \u0441\u0435\u0432\u0435\u043b\u0430\u0439\u043d....\u0430\u0441\u044b\u0434 \u044d\u0442 \u0441\u0435\u0432\u0435\u043b\u0430\u0439\u043d...""}]",SPIRIT2K,https://yt3.ggpht.com/FAbXsIGlTT2MQ2Wxk9JSe1l2ThSWrUTY1o1JD3qUY-iqVLhQ8S-085X3eVcW-9xsqcKGr83v2w=s88-c-k-c0x00ffffff-no-rj,108,14,5
UCOBtUFHNEs182yUeBLGOVHA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""been waaiting for so longggg""}]",Rodrigo Fonseca,https://yt3.ggpht.com/ytc/AIdro_mr9dhxvcGcPxbA3MbguGKr4syZ0qd8axkTRW7OMx4Aqw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCJKQrAGM_t4Z1I3LHxdMoXQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Brasileiros presentes?""}]",artie and the banshees,https://yt3.ggpht.com/ytc/AIdro_mxjdleusNKY9X7DhA2h1EZbq1DKa6XqsA0YfJEPMy4fxbl=s88-c-k-c0x00ffffff-no-rj,20247,324,30
UC0Yu54F214icxfDBFZ-cL_Q,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 36, ""comment"": ""honesetly didnt need that carti verse on this""}]",sebyouthere,https://yt3.ggpht.com/WhZ5HP78aw0ttIdlL26AfTxesYyfH9-6B0txWmGspJb6c8ff8ufxrdxzqyXqAUA9I1B4chmOJP8=s88-c-k-c0x00ffffff-no-rj,1654,21,5
UCvmokFuamAqG9bIi1YdXXgw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Love you style hou. You forever in my heart \ud83d\udc96""}]",German L.S.A,https://yt3.ggpht.com/Y80l_xFk9h0u8I_K_N74usPFJmubFoI0-TJiYGjrkzHBqTcMGedSk7_fIoA12y7VUAj8q1mvaA=s88-c-k-c0x00ffffff-no-rj,750,15,13
UClX2zl1U_vbbCmKpC7l6cjw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""<3""}]",Ana Sofía Goyes,https://yt3.ggpht.com/ytc/AIdro_muyBrP58kfmV_IznxH9v1KDQe9aNQGBmCf4NkifMahaw=s88-c-k-c0x00ffffff-no-rj,0,5,0
UCWQtLLXG8KNIAiZ2r2CM8dw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""why everybody hate carti""}]",AnchovyGod,https://yt3.ggpht.com/ytc/AIdro_lmTX_HGSXcITBEF6roTK5ldY49UXmani6eZqKXdsA=s88-c-k-c0x00ffffff-no-rj,0,3,0
UCAm1k2wfzCVXTvnYUkZRyog,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 6, ""comment"": ""i needed this right now thank you so much leandoer""}]",P Rufty,https://yt3.ggpht.com/ytc/AIdro_k6l9TGZClYO4Ahk46xVtEzEXE3E7iTTVhN2nUmZbHoe3U=s88-c-k-c0x00ffffff-no-rj,0,8,0
UCxTn8WqaBVCLe-0XvVPbLRA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""WHY NO LANA DEL REY FEATURE THO""}]",Jan Hundling,https://yt3.ggpht.com/ytc/AIdro_lH0QpweDKLhyvpfZgMlu7umup27buNuH1nhPDYOwpOeEg=s88-c-k-c0x00ffffff-no-rj,3796,23,13
UCPNfEQWkWOrxbifFW-cNnaA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""here before 100k""}]",Иван Учащийся,https://yt3.ggpht.com/ytc/AIdro_kPytc2MMrg5T2JRME4vXwhjwJs01NmauTSVXaOz3woT88=s88-c-k-c0x00ffffff-no-rj,1190301,823,65
UC7IUaF2e5SE90b7dHjwxhNA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Siada mocno""}]",Blazej Basiak,https://yt3.ggpht.com/ytc/AIdro_l0E2Z4W04qAmMx0ollQoaY1SZlktbJc1iLIZsCniYICQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCS4L_EF7mi_UbG8FqVBC3DQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 38, ""comment"": ""We gotta make sure we stream leans album since it got leaked \ud83d\udcaa\ud83c\udffe keep it on repeat \u203c\ufe0f\u203c\ufe0f""}]",S M,https://yt3.ggpht.com/ytc/AIdro_kzSTj8AKDhxIjQGp5UYSqru9At0AUEbeOduONOJek=s88-c-k-c0x00ffffff-no-rj,136,7,2
UCsQg2lOUhHQz5t4uLJ778sg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""i been on opium for the last ten days""}]",dj deadhorses,https://yt3.ggpht.com/TR_xZFGkwNSIfzcoKQUhDP9ZIux3-vrFA-ZX_G6mohUNVAQTOVwR2G2BQWDG8hE_qTtQLKyU=s88-c-k-c0x00ffffff-no-rj,236879,1290,273
UCPmfWGAzfN-rJaAQPimDCAg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 138, ""comment"": ""NO CARTI ON THIS VERSION, THANKS GOD WE LOVE YOU""}]",FEBIHHH,https://yt3.ggpht.com/ytc/AIdro_kipnhSX50tnd6X9Xa79tH8Vn2mhQTCKlHvgAuMIZS0sc8=s88-c-k-c0x00ffffff-no-rj,186,44,5
UCfeSGoBMr-77nq4eU9ua5xg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""I been wearing designer clothes....""}]",wrisst,https://yt3.ggpht.com/rD3m0Mczk79WSCdmERKMtUviLg_9NS5LIWcDeJmfSR0CkgwYgTQQbGG1ibPOLis4wDeoCJ60yQ=s88-c-k-c0x00ffffff-no-rj,8294,17,21
UCTU0wNEyavh-6xDpJPlv5Jw,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""that's crazy, i fucking love this album yo!!""}, {""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""that's crazy, i fucking love this album yo!!""}]",SANES,https://yt3.ggpht.com/8Rl5Fo33VjddEBj_A1Vo7TxOWJgHiPLYEyRqJtVhP6AqNDrIlESpS582f0q0BiAAYMC2djXi=s88-c-k-c0x00ffffff-no-rj,581,23,8
UCtSYPVCD5vxK2Y9eqCSTbnA,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""Carti was not good lol""}]",yakskiier,https://yt3.ggpht.com/c-yMUidXODPSt3pa2wK-FoLxu5eFewelMfOJTF7NIot-Qoqa1My-8OJO4uotr6kO1FrHCZDMcQ=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCW-eXrizt3sLbjdpXHhK2VQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 558, ""comment"": ""i like carti's music but i'm so glad he's not on this track""}]",Bartek Szablak,https://yt3.ggpht.com/6wa4-2jQk5DWIij7kWcdrdtc9uO2jKv2j47nsjUAg1SGj_FtL5ZB0eCwXzrtQj5jKN6ymBIvzQ=s88-c-k-c0x00ffffff-no-rj,0,19,0
UCR8TxTn2QZ3ekyKrqsEFn-Q,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": "":(""}]",goroneitor,https://yt3.ggpht.com/ct8_2wmI9z5ollcDWGI1lIyR7aGN-ky5RCcWdvXVDIwrCfhzb0OVDDbc87AixBrJZmf12BYx_Fo=s88-c-k-c0x00ffffff-no-rj,36179,57,24
UCeN-zO-bufDhQLPmZaQIPiQ,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 1, ""comment"": ""The song is saved""}]",navi,https://yt3.ggpht.com/ytc/AIdro_m88Rpei4obLb5lVZxnfacnOofMO6x-Bi9i981rHIKL0nY=s88-c-k-c0x00ffffff-no-rj,64632,1920,44
UC3Z-yhdKqKuodscmiYxaJkg,"[{""video_id"": ""iQPq68mP-t8"", ""like_count"": 0, ""comment"": ""\ud83d\udc94\u2728""}]",victor hugo,https://yt3.ggpht.com/zjeHHgN6zsd3Z5NUexNa9WZHhoVFBjBO9rAVa1FTgq-5Y0qCR6nwy--yVTQcdbLXGJWqklN4Mg=s88-c-k-c0x00ffffff-no-rj,0,4,0
